recorder_id,start_seg,end_seg,species_1,probability_1,species_2,probability_2,species_3,probability_3
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.144791022,Nothing,0.13875708,Anthropogenic,0.007664848
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.876193821,Nothing,0.148200244,Background_birds,0.004895899
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.899544239,Nothing,0.071000963,Background_birds,0.00234322
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.916202009,Nothing,0.016402416,Background_birds,0.001661785
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.99593401,Background_birds,0.041170582,Anthropogenic,0.00113022
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.759990752,Background_birds,0.157047853,Anthropogenic,0.040701017
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.084974103,Nothing,0.010356988,Background_birds,0.00255457
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.860639095,Background_birds,0.017985569,Jackal,0.001228679
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.956547081,Nothing,0.00065343,Background_birds,0.000635715
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.985918045,Background_birds,0.000681487,Anthropogenic,0.000172302
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.838207483,Nothing,0.059961513,Anthropogenic,0.031665444
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.931271195,Nothing,0.00455471,Background_birds,0.00387901
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.988885045,Background_birds,0.002241553,Anthropogenic,0.000148363
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.946678281,Nothing,0.000762649,Anthropogenic,0.000174031
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.998016596,Nothing,0.000868892,Background_birds,0.000284048
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.999174178,Background_birds,9.04E-05,Nothing,7.45E-06
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.997099876,Anthropogenic,0.002872956,Background_birds,0.00010266
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.999945164,Common_Starling_Sturnus_vulgaris,0.000446422,House_Martin_Delichon_urbicum,9.64E-05
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.993309855,Anthropogenic,0.003728079,Grey_Heron_Ardea_cinerea,6.38E-05
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.943858564,Anthropogenic,0.00547375,Nothing,0.002658237
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.947337389,Nothing,0.002471877,Background_birds,0.000203427
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.904097199,Nothing,0.004664,Anthropogenic,0.001968526
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.249197274,Nothing,0.085321262,Background_birds,0.001636489
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.152676687,Nothing,0.059572622,Anthropogenic,0.023506081
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.036167774,Nothing,0.032614376,Anthropogenic,0.017618135
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.303445458,Background_birds,0.122561872,Nothing,0.017782588
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.174103379,Background_birds,0.144836321,Nothing,0.044590525
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.148258463,Background_birds,0.123193473,Nothing,0.017566947
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.933337808,Background_birds,0.333742708,Anthropogenic,0.001504964
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.606131315,Background_birds,0.014745383,Anthropogenic,0.001074583
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.336698532,Nothing,0.108485438,Anthropogenic,0.038823932
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.165777057,Background_birds,0.029630993,Anthropogenic,0.004800108
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.86918819,Grey_Heron_Ardea_cinerea,0.063215896,Background_birds,0.043559447
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.44380796,Nothing,0.373866528,Background_birds,0.030258542
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.510480821,Nothing,0.294557631,Background_birds,0.069666512
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.729111016,Background_birds,0.262956709,Anthropogenic,0.001718241
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.975863576,Background_birds,0.028967679,Tawny_Pipit_Anthus_campestris,0.000157117
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.149105713,Nothing,0.090639442,Anthropogenic,0.038849235
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.977523625,Background_birds,0.241319731,Nothing,0.027858192
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.138776079,Background_birds,0.04510602,Nothing,0.013675263
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.841377795,Nothing,0.176261902,Background_birds,0.01497615
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.987839997,Background_birds,0.0016779,Anthropogenic,0.001366361
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.642694175,Background_birds,0.334295869,Nothing,0.003528225
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.492123365,Nothing,0.093911797,Background_birds,0.021044804
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.061578013,Background_birds,0.038379304,Nothing,0.011910783
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.769962668,Background_birds,0.154384524,Nothing,0.009475257
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.631118774,Nothing,0.007824239,Anthropogenic,0.00646848
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.808744311,Nothing,0.22001867,Background_birds,0.010199519
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.999810755,Background_birds,0.260705203,European_Bee-eater_Merops_apiaster,0.000255234
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.514117181,Nothing,0.049947422,Background_birds,0.004528122
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.31327799,Background_birds,0.062964849,Nothing,0.010083873
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.347340226,Nothing,0.095974542,Grey_Heron_Ardea_cinerea,0.004020511
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.897221684,Nothing,0.531946898,Background_birds,0.000676184
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.993643522,Background_birds,0.01640969,Nothing,0.007297069
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.99916327,Background_birds,0.006694617,Anthropogenic,3.21E-05
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.998397887,Background_birds,0.113805808,Anthropogenic,0.000898774
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.995384395,Background_birds,0.001120198,Anthropogenic,0.000365478
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.873999894,Background_birds,0.044935163,Anthropogenic,0.016497092
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.977243543,Nothing,0.073527098,Background_birds,0.004906521
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.989581227,Nothing,0.008047381,Background_birds,0.00344761
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.275437117,Nothing,0.124164745,Anthropogenic,0.009740165
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.632671297,Background_birds,0.252168894,Anthropogenic,0.044048246
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.822406411,Nothing,0.098420992,Anthropogenic,0.011516647
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.800930798,Nothing,0.081666619,Anthropogenic,0.007836253
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.959154189,Background_birds,0.93289274,Cricket,0.001968575
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.997669518,Background_birds,0.002393692,Anthropogenic,0.000292724
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.940097153,Background_birds,0.836819291,Common_Starling_Sturnus_vulgaris,0.000160586
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.992053032,Background_birds,0.22036241,Anthropogenic,0.00011924
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.839284897,Nothing,0.243733749,Background_birds,0.005260997
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.753358185,Background_birds,0.018386826,Nothing,0.003787073
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.798392236,Nothing,0.013380517,Background_birds,0.001400083
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.938676775,Nothing,0.014609751,Background_birds,0.002159751
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.999850631,Background_birds,0.000897124,Nothing,4.60E-05
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.996954083,Nothing,0.001981461,Background_birds,0.000664525
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.987653673,Background_birds,0.02482217,Nothing,0.021777488
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.095984094,Anthropogenic,0.011282152,Grey_Heron_Ardea_cinerea,0.000705051
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.278313339,Background_birds,0.184727669,Grey_Heron_Ardea_cinerea,0.008625467
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.119577877,Background_birds,0.044064708,Anthropogenic,0.026742803
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.325759053,Anthropogenic,0.074991345,Background_birds,0.021954766
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.647437096,Background_birds,0.479235321,Nothing,0.033522408
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.842911005,Background_birds,0.162038431,Nothing,0.003607163
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.81505537,Nothing,0.487691104,Background_birds,0.161422074
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.985087156,Background_birds,0.170127288,Nothing,0.029435774
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.962895632,Background_birds,0.285583586,Nothing,0.014532964
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.995634377,Background_birds,0.009109884,Nothing,0.002075783
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.950982809,Nothing,0.028771637,Background_birds,0.00962314
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.975022972,Background_birds,0.06357538,Nothing,0.003310136
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.951126754,Background_birds,0.11336454,Nothing,0.000368072
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.930970371,Nothing,0.080859147,Background_birds,0.041032199
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.969172776,Background_birds,0.174566299,Nothing,0.00313947
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.811425984,Background_birds,0.107596979,Nothing,0.00848896
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.886666834,Nothing,0.287284076,Background_birds,0.020467835
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.878014147,Background_birds,0.209574863,Nothing,0.089155525
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.815790653,Background_birds,0.562340319,Nothing,0.018914228
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.931314945,Nothing,0.152149662,Background_birds,0.024098566
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.66313535,Anthropogenic,0.045867421,Background_birds,0.043520737
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.966698468,Nothing,0.037126582,Background_birds,0.036853965
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.990823865,Nothing,0.022085296,Background_birds,0.010369429
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.937839031,Nothing,0.284073472,Background_birds,0.027242009
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.420412809,Nothing,0.204357713,Background_birds,0.011037733
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.643818438,Nothing,0.258175403,Background_birds,0.019559924
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.655104518,Nothing,0.24662222,Background_birds,0.039767157
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.751559615,Nothing,0.214146867,Background_birds,0.011164052
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.558555365,Background_birds,0.029784102,Jackal,0.003917941
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.759621501,Background_birds,0.26702404,Nothing,0.00420783
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.284116298,Background_birds,0.19198285,Nothing,0.071255594
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.506858647,Background_birds,0.069264263,Anthropogenic,0.000921249
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.846590996,Nothing,0.106849097,Background_birds,0.002374317
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.272492617,Nothing,0.092306808,Anthropogenic,0.002323185
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.75926131,Nothing,0.020964239,Anthropogenic,0.005988542
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.913057864,Background_birds,0.009979839,Nothing,0.001248885
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.457325697,Background_birds,0.207565814,Nothing,0.18843767
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.554668427,Nothing,0.010872915,Background_birds,0.004266348
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.917831779,Background_birds,0.090807155,Bimaculatad_Lark_Melanocorypha_bimaculata,0.000541352
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.911031246,Nothing,0.041805133,Background_birds,0.005222595
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.957440138,Background_birds,0.153138295,Nothing,0.003058447
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.975911796,Background_birds,0.170381308,Nothing,0.010957562
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.898148358,Background_birds,0.047865048,Nothing,0.008919911
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.917387545,Background_birds,0.181716755,Nothing,0.008394715
black-crowned_night_heron_nycticorax_nycticorax,0,3,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.989079297,Background_birds,0.024543988,Nothing,0.004449089
black-crowned_night_heron_nycticorax_nycticorax,0,3,Cricket,0.951320052,Nothing,0.09011516,Anthropogenic,0.003623634
black-crowned_night_heron_nycticorax_nycticorax,0,3,Cricket,0.895216823,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.16232051,Nothing,0.009510534
black-crowned_night_heron_nycticorax_nycticorax,0,3,Cricket,0.861249924,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.327338815,Nothing,0.05338458
black-crowned_night_heron_nycticorax_nycticorax,0,3,Cricket,0.94994694,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.050323326,Nothing,0.001432679
black-crowned_night_heron_nycticorax_nycticorax,0,3,Cricket,0.427871972,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.131762803,Nothing,0.037897032
black-crowned_night_heron_nycticorax_nycticorax,0,3,Cricket,0.952400863,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.115903802,Ortolan_Bunting_Emberiza_hortulana,0.002725886
black-crowned_night_heron_nycticorax_nycticorax,0,3,Cricket,0.689940274,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.084729984,Nothing,0.021625973
black-crowned_night_heron_nycticorax_nycticorax,0,3,Cricket,0.347471088,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.197704047,Nothing,0.003896744
black-crowned_night_heron_nycticorax_nycticorax,0,3,Cricket,0.905154884,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.243985564,Background_birds,0.002852422
black-crowned_night_heron_nycticorax_nycticorax,0,3,Cricket,0.160753131,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.135135174,Grey_Heron_Ardea_cinerea,0.001346455
black-crowned_night_heron_nycticorax_nycticorax,0,3,Cricket,0.451057941,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.302612334,Tree_Pipit_Anthus_trivialis,0.000978429
black-crowned_night_heron_nycticorax_nycticorax,0,3,Cricket,0.992942214,Background_birds,0.280957669,Water_Pipit_Anthus_spinoletta,0.008309186
black-crowned_night_heron_nycticorax_nycticorax,0,3,Cricket,0.29384011,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.205831468,Background_birds,0.002299299
black-crowned_night_heron_nycticorax_nycticorax,0,3,Grey_Heron_Ardea_cinerea,0.980191827,Background_birds,0.015404309,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.005140319
black-crowned_night_heron_nycticorax_nycticorax,0,3,Grey_Heron_Ardea_cinerea,0.295871407,Background_birds,0.259388715,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.058503393
black-crowned_night_heron_nycticorax_nycticorax,0,3,Grey_Heron_Ardea_cinerea,0.760363281,Background_birds,0.12688297,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.004825669
black-crowned_night_heron_nycticorax_nycticorax,0,3,Grey_Heron_Ardea_cinerea,0.999342978,Background_birds,0.003768731,Greater_Flamingo_Phoenicopterus_roseus,0.001690034
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.845944047,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.811170757,Background_birds,0.233331084
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.545177579,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.30137229,Background_birds,0.000930427
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.806682348,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.2406068,Grey_Heron_Ardea_cinerea,0.00091823
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.640880525,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.23561886,Background_birds,0.002370192
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.423531115,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.273272246,Background_birds,0.001916798
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.994707227,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.152128562,Background_birds,0.003040343
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.846577764,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.333809376,Background_birds,0.007304532
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.650964439,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.59196794,Background_birds,0.040793806
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.65518564,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.41333577,Background_birds,0.000814714
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.540195286,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.261105776,Background_birds,0.01283561
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.113833323,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.054660112,Background_birds,0.028074328
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.390820622,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.193970963,Background_birds,0.008057867
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.469413042,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.247297034,Background_birds,0.112149864
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.981180072,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.310761422,Background_birds,0.002028841
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.977724552,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.785983741,Background_birds,0.033495817
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.939627826,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.429433197,Background_birds,0.070991918
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.66656667,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.253412545,Background_birds,0.002543733
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.720269501,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.384233415,Background_birds,0.004012103
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.56613934,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.042709231,Background_birds,0.008704362
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.627239823,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.17119275,Background_birds,0.001515032
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.65349257,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.437519372,Background_birds,0.040190533
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.752169609,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.270057619,Background_birds,0.000842397
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.596999109,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.253032535,Background_birds,0.006759044
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.474729568,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.13459973,Grey_Heron_Ardea_cinerea,0.010096261
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.998850465,Cricket,0.002013428,Red-throated_Pipit_Anthus_cervinus,0.000470881
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.409290552,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.238544226,Background_birds,0.032065935
black-crowned_night_heron_nycticorax_nycticorax,0,3,Nothing,0.929880977,Black-crowned_Night_Heron_Nycticorax_nycticorax,0.209629416,Background_birds,0.001396898
